obj_id,obj_title,obj_beginyear,obj_endyear,obj_medium,obj_dimensions,obj_inscription,obj_attribution,obj_class,loc_site,loc_room,loc_description,img_url
15,The Adoration of the Magi,1450.0,1450.0,tempera on panel,"overall: 26.9 x 46.4 cm (10 9/16 x 18 1/4 in.)
framed: 35.9 x 56.4 x 5.2 cm (14 1/8 x 22 3/16 x 2 1/16 in.)",,Giovanni di Paolo,painting,West Building,M-003,West Main Floor Gallery 3,"https://api.nga.gov/iiif/851eaa44-5707-44d8-910e-42c41c557110/full/!500,500/0/default.jpg"
16,Profile Portrait of a Young Man,1430.0,1450.0,tempera on panel,"overall: 42.4 x 32.5 cm (16 11/16 x 12 13/16 in.)
framed: 69.2 x 61.6 x 6.4 cm (27 1/4 x 24 1/4 x 2 1/2 in.)",,Florentine 15th Century,painting,West Building,M-004,West Main Floor Gallery 4,"https://api.nga.gov/iiif/f3ca5f8a-cb07-413e-a3ef-9fee97c734c2/full/!500,500/0/default.jpg"
17,Matteo Olivieri (?),1430.0,1440.0,tempera (and oil?) on panel transferred to canvas,"overall: 48 x 34.1 cm (18 7/8 x 13 7/16 in.)
framed: 77.5 x 64.5 x 7 cm (30 1/2 x 25 3/8 x 2 3/4 in.)","across bottom: MATHEVS OLIVIERI D[OMO]NI IOANNI FILI[US] (Matteo Olivieri, son of Giovanni)",Florentine 15th Century,painting,West Building,M-004,West Main Floor Gallery 4,"https://api.nga.gov/iiif/08ab1072-423c-43f5-9e38-d4ed482a760c/full/!500,500/0/default.jpg"
20,The Adoration of the Child,1475.0,1480.0,oil on poplar panel,"painted surface: 81.5 x 56.3 cm (32 1/16 x 22 3/16 in.)
support: 82.5 x 57.3 cm (32 1/2 x 22 9/16 in.)
framed: 117.2 x 91.1 x 8.3 cm (46 1/8 x 35 7/8 x 3 1/4 in.)",,Filippino Lippi,painting,West Building,M-007,West Main Floor Gallery 7,"https://api.nga.gov/iiif/d80a9e0f-0424-46ba-86f1-afd821e843b4/full/!500,500/0/default.jpg"
22,Portrait of a Youth,1485.0,1485.0,oil and tempera on panel,"overall: 52.1 x 36.5 cm (20 1/2 x 14 3/8 in.)
framed: 90.8 x 71.8 x 15.2 cm (35 3/4 x 28 1/4 x 6 in.)",,Filippino Lippi,painting,West Building,M-006,West Main Floor Gallery 6,"https://api.nga.gov/iiif/48990066-145b-49d2-bf4e-186de168f7c9/full/!500,500/0/default.jpg"
39,Saint Jerome in the Wilderness,1475.0,1475.0,tempera on poplar panel,"painted surface: 78.4 x 53 cm (30 7/8 x 20 7/8 in.)
support: 80.7 x 55 cm (31 3/4 x 21 5/8 in.)
framed: 102.6 x 76.2 cm (40 3/8 x 30 in.)",,Follower of Andrea Mantegna,painting,West Building,G-015,West Ground Floor Gallery 15,"https://api.nga.gov/iiif/8c0c3a8f-aa9f-43d4-8f60-ac44d48add75/full/!500,500/0/default.jpg"
45,The Finding of Moses,1581.0,1582.0,oil on canvas,"overall: 58 x 44.5 cm (22 13/16 x 17 1/2 in.)
framed: 81.12 × 67.95 × 7.3 cm (31 15/16 × 26 3/4 × 2 7/8 in.)",,Veronese,painting,West Building,M-027,West Main Floor Gallery 27,"https://api.nga.gov/iiif/7ef08b06-e4ff-49e5-8c13-f79dd0b1a872/full/!500,500/0/default.jpg"
53,Portrait of Diego de Guevara (?),1515.0,1518.0,oil on panel,"overall: 33.6 x 23.7 cm (13 1/4 x 9 5/16 in.)
framed: 54.9 x 46.3 cm (21 5/8 x 18 1/4 in.)",,Michel Sittow,painting,West Building,G-039,West Ground Floor Gallery 39,"https://api.nga.gov/iiif/ed2ea547-9cc6-437f-9068-af7f4a916c9d/full/!500,500/0/default.jpg"
76,Willem Coymans,1645.0,1645.0,oil on canvas,"overall: 77 x 64 cm (30 5/16 x 25 3/16 in.)
framed: 105.4 x 92.1 x 10.8 cm (41 1/2 x 36 1/4 x 4 1/4 in.)","center right: AETA SVAE.22 (second 2 has been changed to a 6) / 1645 [1]

[1] The second numeral of the sitter’s age has been changed to a six. Above the inscription is the sitter’s coat of arms, consisting of three black cows’ heads on a gold field.",Frans Hals,painting,West Building,G-039,West Ground Floor Gallery 39,"https://api.nga.gov/iiif/b82f01d7-de9a-4e6d-8b9a-9660e290d60d/full/!500,500/0/default.jpg"
90,Saint Ildefonso,1603.0,1614.0,oil on canvas,"overall: 112 x 65.8 cm (44 1/8 x 25 7/8 in.)
framed: 135.4 x 89.9 x 6.7 cm (53 5/16 x 35 3/8 x 2 5/8 in.)",lower left: (traces of a signature in cursive Greek),El Greco (Domenikos Theotokopoulos),painting,West Building,M-028,West Main Floor Gallery 28,"https://api.nga.gov/iiif/a600b632-2bb6-4979-a750-85cee48c24b6/full/!500,500/0/default.jpg"
95,Señora Sabasa Garcia,1806.0,1811.0,oil on canvas,"overall: 71 x 58 cm (27 15/16 x 22 13/16 in.)
framed: 94.6 x 81.3 x 7.6 cm (37 1/4 x 32 x 3 in.)",,Francisco Goya,painting,West Building,M-074,West Main Floor Gallery 74,"https://api.nga.gov/iiif/f3ce4ceb-a752-4880-8615-0e6a87f34679/full/!500,500/0/default.jpg"
98,The Little Schoolmistress,1740.0,1740.0,oil on canvas,"overall: 58.3 x 74 cm (22 15/16 x 29 1/8 in.)
framed: 80 x 95.9 x 11.4 cm (31 1/2 x 37 3/4 x 4 1/2 in.)",,Jean Siméon Chardin,painting,West Building,M-053,West Main Floor Gallery 53,"https://api.nga.gov/iiif/1e290982-307d-4f51-b064-03ec7abdf448/full/!500,500/0/default.jpg"
99,Mrs. Richard Brinsley Sheridan,1785.0,1787.0,oil on canvas,"overall: 219.7 x 153.7 cm (86 1/2 x 60 1/2 in.)
framed: 251.5 x 185.4 x 14 cm (99 x 73 x 5 1/2 in.)",,Thomas Gainsborough,painting,West Building,M-059,West Main Floor Gallery 59,"https://api.nga.gov/iiif/9f1dfa05-09b7-4730-9529-a7953130ac65/full/!500,500/0/default.jpg"
102,Lady Elizabeth Delmé and Her Children,1777.0,1779.0,oil on canvas,"overall: 238.4 x 147.2 cm (93 7/8 x 57 15/16 in.)
framed: 266.4 x 175.3 cm (104 7/8 x 69 in.)",,Sir Joshua Reynolds,painting,West Building,M-059,West Main Floor Gallery 59,"https://api.nga.gov/iiif/72f7cb60-a0e0-40e7-abc6-86f62d5f7b4e/full/!500,500/0/default.jpg"
103,Lady Mary Templetown and Her Eldest Son,1802.0,1802.0,oil on canvas,"overall: 215 x 149 cm (84 5/8 x 58 11/16 in.)
framed: 246.7 x 179.1 cm (97 1/8 x 70 1/2 in.)",,Sir Thomas Lawrence,painting,West Building,M-059,West Main Floor Gallery 59,"https://api.nga.gov/iiif/af77d71b-af60-4302-bed6-ee520b1c13af/full/!500,500/0/default.jpg"
113,Lady Caroline Howard,1778.0,1778.0,oil on canvas,"overall: 143 x 113 cm (56 5/16 x 44 1/2 in.)
framed: 167.3 x 138.7 cm (65 7/8 x 54 5/8 in.)","by another later hand, lower right : Lady Caroline Howard / Lady Cawdor.",Sir Joshua Reynolds,painting,West Building,M-058,West Main Floor Gallery 58,"https://api.nga.gov/iiif/068873bf-6b25-4ff6-8314-17e4647f5cb5/full/!500,500/0/default.jpg"
114,Mountain Landscape with Bridge,1783.0,1784.0,oil on canvas,"overall: 113 x 133.4 cm (44 1/2 x 52 1/2 in.)
framed: 146.7 x 167.6 cm (57 3/4 x 66 in.)",,Thomas Gainsborough,painting,West Building,M-058,West Main Floor Gallery 58,"https://api.nga.gov/iiif/2998741e-e4cd-4462-9f8a-685ae0433fea/full/!500,500/0/default.jpg"
115,Salisbury Cathedral from Lower Marsh Close,1820.0,1820.0,oil on canvas,"overall: 73 x 91 cm (28 3/4 x 35 13/16 in.)
framed: 97.1 x 115.6 x 10.7 cm (38 1/4 x 45 1/2 x 4 3/16 in.)",,John Constable,painting,West Building,M-057,West Main Floor Gallery 57,"https://api.nga.gov/iiif/644bd0f2-3a24-4971-a234-3a3a0c76d3ba/full/!500,500/0/default.jpg"
118,The Frankland Sisters,1795.0,1795.0,oil on canvas,"overall: 155 x 125 cm (61 x 49 3/16 in.)
framed: 182.2 x 151.8 cm (71 3/4 x 59 3/4 in.)","by later hand, lower left: MARIANNE & AMELIA / DAUGHTERS OF SIR T. FRANKLAND OB 1795 & 1800; lower right: HOPNER [sic]",John Hoppner,painting,West Building,M-059,West Main Floor Gallery 59,"https://api.nga.gov/iiif/6e1f882e-57b2-4234-9d65-238436115808/full/!500,500/0/default.jpg"
120,A Little Boy,1455.0,1460.0,marble,overall: 26.3 x 24.7 x 15 cm (10 3/8 x 9 3/4 x 5 7/8 in.),,Desiderio da Settignano,sculpture,West Building,M-006,West Main Floor Gallery 6,"https://api.nga.gov/iiif/f14de208-790d-462c-893a-18ecf170b68b/full/!500,500/0/default.jpg"
123,Madonna and Child,1460.0,1460.0,marble,"overall: 72 x 57.3 cm (28 3/8 x 22 9/16 in.)
framed: 117.3 x 86.7 x 6.7 cm (46 3/16 x 34 1/8 x 2 5/8 in.)",,Style of Agostino di Duccio,sculpture,West Building,M-005,West Main Floor Gallery 5,"https://api.nga.gov/iiif/b62d804b-60c7-4272-827c-1bf61ffffc1d/full/!500,500/0/default.jpg"
124,Charity,1475.0,1480.0,marble,overall: 126 x 43 cm (49 5/8 x 16 15/16 in.),,Mino da Fiesole,sculpture,West Building,M-005,West Main Floor Gallery 5,"https://api.nga.gov/iiif/8d4420eb-9757-43c5-b021-68ae76288667/full/!500,500/0/default.jpg"
125,Faith,1475.0,1480.0,marble,overall: 126 x 43 cm (49 5/8 x 16 15/16 in.),,Mino da Fiesole,sculpture,West Building,M-005,West Main Floor Gallery 5,"https://api.nga.gov/iiif/4594c016-b5a2-4974-9786-7c0c443f41f6/full/!500,500/0/default.jpg"
127,"Lodovico Sforza, Duke of Bari",1490.0,1494.0,marble,diameter: 60.96 cm (24 in.),around top circumference: .LVDOVICVS. .M. SF.DVX.BARI.,Benedetto Briosco,sculpture,West Building,G-015,West Ground Floor Gallery 15,"https://api.nga.gov/iiif/1a03027e-5a59-4b8c-a0a4-2d18b5a00604/full/!500,500/0/default.jpg"
128,"Gian Galeazzo Maria Sforza, Duke of Milan",1490.0,1494.0,marble,diameter: 62.07 cm (24 7/16 in.),around circumference: .I.G.M.SF.D. .M.SEXTVS.,Workshop of Benedetto Briosco,sculpture,West Building,G-015,West Ground Floor Gallery 15,"https://api.nga.gov/iiif/f7c45e51-6714-4f2f-a11d-c77bbda4d635/full/!500,500/0/default.jpg"
129,Madonna and Child with Cherubim,1485.0,1485.0,glazed terracotta,"diameter: 54.7 cm (21 9/16 in.)
framed: 95.25 x 88.27 x 14.61 cm (37 1/2 x 34 3/4 x 5 3/4 in.)
framed weight: 45.36 kg (100 lb.)",,Andrea della Robbia,sculpture,West Building,G-015,West Ground Floor Gallery 15,"https://api.nga.gov/iiif/1015d7e5-2b73-4778-8b48-60617e28b35d/full/!500,500/0/default.jpg"
134,Giuliano de' Medici,1475.0,1478.0,terracotta,overall: 61 x 66 x 28.3 cm (24 x 26 x 11 1/8 in.),,Andrea del Verrocchio,sculpture,West Building,M-007,West Main Floor Gallery 7,"https://api.nga.gov/iiif/56360ea1-f078-4644-b150-2c3865a136ff/full/!500,500/0/default.jpg"
135,Putto Poised on a Globe,1475.0,1485.0,unbaked clay,overall: 75 x 38.3 x 23 cm (29 1/2 x 15 1/16 x 9 1/16 in.),,Andrea del Verrocchio,sculpture,West Building,G-015,West Ground Floor Gallery 15,"https://api.nga.gov/iiif/cb88ad77-9f6b-4e86-bd8e-0e0125b6cb68/full/!500,500/0/default.jpg"
137,Saint John the Baptist,1490.0,1490.0,painted terracotta,overall: 48.9 x 52.1 x 26 cm (19 1/4 x 20 1/2 x 10 1/4 in.),,"Florentine 15th Century, probably after a model by Desiderio da Settignano",sculpture,West Building,M-009,West Main Floor Gallery 9,"https://api.nga.gov/iiif/01a83f08-0b81-4e9e-a8ad-fd146ec81a4f/full/!500,500/0/default.jpg"
139,Venus,1580.0,1590.0,bronze,"overall: 166 x 44 x 33.7 cm (65 3/8 x 17 5/16 x 13 1/4 in.)
gross weight: 279.869 kg (617 lb.)",stamped on base: N. / 6316 /  P.R.,Milanese 16th Century (model attributed to Francesco Brambilla the Younger),sculpture,West Building,M-106,West Sculpture Hall,"https://api.nga.gov/iiif/928067a8-af6d-4f1a-971f-8635a542bdbd/full/!500,500/0/default.jpg"
140,Bacchus and a Faun,1580.0,1600.0,bronze,"overall: 181.5 x 76 x 65.2 cm (71 7/16 x 29 15/16 x 25 11/16 in.)
gross weight: 263.54 kg (581 lb.)",,Probably Milanese 16th Century,sculpture,West Building,M-106,West Sculpture Hall,"https://api.nga.gov/iiif/aa22b526-2e7e-45f2-9ac5-947c367da324/full/!500,500/0/default.jpg"
160,"Madonna of Humility, The Blessing Christ, Two Angels, and a Donor [obverse]",1380.0,1390.0,tempera on panel,"painted surface: 28.4 × 17 cm (11 3/16 × 6 11/16 in.)
overall: 30 × 18.6 × 0.8 cm (11 13/16 × 7 5/16 × 5/16 in.)
framed: 52.1 x 34.3 x 7.6 cm (20 1/2 x 13 1/2 x 3 in.)",,Andrea di Bartolo,painting,West Building,M-003,West Main Floor Gallery 3,"https://api.nga.gov/iiif/f38ca59b-b629-4268-bf64-f5d089c8cf06/full/!500,500/0/default.jpg"
165,"Interior of the Pantheon, Rome",1734.0,1734.0,oil on canvas,"overall: 128 x 99 cm (50 3/8 x 39 in.)
framed: 144.1 x 114.3 cm (56 3/4 x 45 in.)",on the collar of the dome: [LAVDATE] DOMINVM IN SANCTIS EIVS LAVS EIVS IN ECCLE[SIA SANCTORVM],Giovanni Paolo Panini,painting,West Building,G-037,West Ground Floor Gallery 37,"https://api.nga.gov/iiif/0584680b-b08b-4186-ab2f-56bd80e4524d/full/!500,500/0/default.jpg"
434,Saint John the Baptist,1325.0,1325.0,tempera on panel,"painted surface (incised line to incised line): 88.7 × 42.2 cm (34 15/16 × 16 5/8 in.)
painted surface (original panel): 92.5 × 44 cm (36 7/16 × 17 5/16 in.)
overall: 94.3 × 45.3 cm (37 1/8 × 17 13/16 in.)
framed: 99.1 x 48.3 x 6 cm (39 x 19 x 2 3/8 in.)",on the saint's scroll: ECCE AGNUS DEI.ECCE Q[UI TOLLIT PECCATUM MUNDI] (Behold the Lamb of God; behold him who [taketh away the sins of the world]; from John 1:29),Lippo Memmi,painting,West Building,M-003,West Main Floor Gallery 3,"https://api.nga.gov/iiif/3c95ac77-d680-46b1-bdeb-2add2b0c34e0/full/!500,500/0/default.jpg"
182,The Presentation of the Virgin in the Temple,1400.0,1405.0,tempera on poplar panel,"painted surface: 44 × 32.3 cm (17 5/16 × 12 11/16 in.)
overall: 45.7 × 33.8 × 0.6 cm (18 × 13 5/16 × 1/4 in.)
framed: 48.2 x 36.8 x 4.1 cm (19 x 14 1/2 x 1 5/8 in.)",,Andrea di Bartolo,painting,West Building,M-003,West Main Floor Gallery 3,"https://api.nga.gov/iiif/c9c0f26e-a559-43ab-b517-0384e347ade8/full/!500,500/0/default.jpg"
186,The Crucifixion,1445.0,1450.0,tempera on poplar panel,"overall: 24.1 x 33.6 cm (9 1/2 x 13 1/4 in.)
framed: 33 x 44.1 x 4.3 cm (13 x 17 3/8 x 1 11/16 in.)",,Sano di Pietro,painting,West Building,M-008,West Main Floor Gallery 8,"https://api.nga.gov/iiif/8958b6e6-a83f-4f6e-b14e-8845b4352b68/full/!500,500/0/default.jpg"
294,The Triumph of Camillus,1470.0,1475.0,tempera on panel,"overall: 60.1 × 154.3 cm (23 11/16 × 60 3/4 in.)
framed: 81.4 x 175.3 x 9.8 cm (32 1/16 x 69 x 3 7/8 in.)",center right on the armor of a soldier: SPQR (the Senate and People of Rome),Biagio d'Antonio and Workshop,painting,West Building,M-007,West Main Floor Gallery 7,"https://api.nga.gov/iiif/0fc0bb7e-42d2-4813-baf0-311b0bab96e2/full/!500,500/0/default.jpg"
239,Portrait of a Man as Saint George,1620.0,1629.0,oil on canvas,overall: 83.8 x 71.1 cm (33 x 28 in.),,Attributed to Giuseppe Caletti,painting,West Building,M-023,West Main Floor Gallery 23,"https://api.nga.gov/iiif/d5d035c8-7e8f-4239-b81e-ae85d8abe285/full/!500,500/0/default.jpg"
267,The Annunciation to the Shepherds,1555.0,1560.0,oil on canvas,"overall: 106.1 x 82.6 cm (41 3/4 x 32 1/2 in.)
framed: 131 x 106.7 x 10.6 cm (51 9/16 x 42 x 4 3/16 in.)",,Jacopo Bassano,painting,West Building,M-023,West Main Floor Gallery 23,"https://api.nga.gov/iiif/6b73c71f-cf05-4723-a320-946b59431b52/full/!500,500/0/default.jpg"
250,The Crucifixion with Saint Jerome and Saint Francis,1445.0,1450.0,tempera on poplar panel,"overall: 61.5 x 49.1 cm (24 3/16 x 19 5/16 in.)
framed: 96.5 x 75.6 x 10.2 cm (38 x 29 3/4 x 4 in.)","upper center on scroll: INRI (Jesus of Nazareth, King of the Jews)",Pesellino,painting,West Building,M-004,West Main Floor Gallery 4,"https://api.nga.gov/iiif/8dc653bf-8726-4b9f-8a48-5f7ef1f127d6/full/!500,500/0/default.jpg"
255,A Gentleman in Adoration before the Madonna,1560.0,1560.0,oil on canvas,"overall: 59.7 x 64.8 cm (23 1/2 x 25 1/2 in.)
framed: 80 x 85.4 x 7 cm (31 1/2 x 33 5/8 x 2 3/4 in.)",,Giovanni Battista Moroni,painting,West Building,M-022,West Main Floor Gallery 22,"https://api.nga.gov/iiif/b6f187a4-7c28-4347-a465-f296cbe6b2c7/full/!500,500/0/default.jpg"
357,The Angel of the Annunciation,1330.0,1330.0,tempera on poplar panel,"painted surface (on recto): 29.5 x 20.5 cm (11 5/8 x 8 1/16 in.)
overall: 31 x 21.5 cm (12 3/16 x 8 7/16 in.)
painted surface (gesso ground on verso): 21 x 30.2 cm (8 1/4 x 11 7/8 in.)
framed: 54.6 x 32.9 x 4.1 cm (21 1/2 x 12 15/16 x 1 5/8 in.)",,Simone Martini,painting,West Building,M-003,West Main Floor Gallery 3,"https://api.nga.gov/iiif/1b266771-5762-4ce0-8968-688cae2ba81e/full/!500,500/0/default.jpg"
297,Allegory of Virtue and Vice,1505.0,1505.0,oil on panel,"overall: 56.5 x 42.2 cm (22 1/4 x 16 5/8 in.)
framed: 70.17 × 58.1 × 8.26 cm (27 5/8 × 22 7/8 × 3 1/4 in.)","formerly inscribed on reverse: BERNARD. RVBEVS / BERCETI COM. PONT / TARVIS. NAT. / ANN. XXXVI. MENS. X.D.V. / LAVRENT.LOTVS P. CAL. / IVL. M.D.V. (Bernardo Rossi of Berceta, Papal Count [Bishop] of Treviso, age 36 years, 10 months, 5 days, Painted by Lorenzo Lotto, July 1, 1505)",Lorenzo Lotto,painting,West Building,M-025,West Main Floor Gallery 25,"https://api.nga.gov/iiif/f0b74955-f395-4fd2-b6c3-d85ea7213e58/full/!500,500/0/default.jpg"
370,Tobias and the Angel,1475.0,1480.0,oil and tempera on poplar panel,"painted surface: 32.7 x 23.5 cm (12 7/8 x 9 1/4 in.)
overall: 34.45 x 25.4 cm (13 9/16 x 10 in.)
framed: 47.6 x 38.1 x 5.7 cm (18 3/4 x 15 x 2 1/4 in.)",,Filippino Lippi,painting,West Building,M-007,West Main Floor Gallery 7,"https://api.nga.gov/iiif/17b4aa42-79e9-4356-8231-9299f1c3a279/full/!500,500/0/default.jpg"
435,Woman Holding an Apple,1550.0,1550.0,oil on canvas,"overall: 97.8 × 73.8 cm (38 1/2 × 29 1/16 in.)
framed: 123 x 99.4 x 9.8 cm (48 7/16 x 39 1/8 x 3 7/8 in.)",,Titian,painting,West Building,M-023,West Main Floor Gallery 23,"https://api.nga.gov/iiif/4b6a997d-410c-44af-a3f1-95ac4f103717/full/!500,500/0/default.jpg"
321,The Worship of the Golden Calf,1594.0,1594.0,oil on canvas,"overall: 158.8 × 272.2 cm (62 1/2 × 107 3/16 in.)
framed: 187.6 x 300.7 x 12.7 cm (73 7/8 x 118 3/8 x 5 in.)",,Workshop of Jacopo Tintoretto,painting,West Building,M-028,West Main Floor Gallery 28,"https://api.nga.gov/iiif/9d65469d-7f64-4f58-8123-527ba3865458/full/!500,500/0/default.jpg"
344,The Coronation of the Virgin with Six Angels,1390.0,1390.0,tempera on panel,"painted surface: 161 × 79 cm (63 3/8 × 31 1/8 in.)
overall: 163.2 × 79.2 × 0.7 cm (64 1/4 × 31 3/16 × 1/4 in.)
framed: 172.1 x 87.3 x 7.9 cm (67 3/4 x 34 3/8 x 3 1/8 in.)",,Agnolo Gaddi,painting,West Building,M-002,West Main Floor Gallery 2,"https://api.nga.gov/iiif/6114c95d-1c1a-4785-88d1-c138e246adeb/full/!500,500/0/default.jpg"
462,Kneeling Angel,1470.0,1480.0,marble,overall: 46.5 x 42.9 x 9.5 cm (18 5/16 x 16 7/8 x 3 3/4 in.),,Giovanni Antonio Amadeo,sculpture,West Building,G-017,West Ground Floor Gallery 17,"https://api.nga.gov/iiif/fdf26cc9-7fc7-4e8d-8682-dd99b891615f/full/!500,500/0/default.jpg"
354,Cupid with the Wheel of Time,1515.0,1520.0,oil on canvas,"overall: 65.9 × 55.3 cm (25 15/16 × 21 3/4 in.)
framed: 84.9 x 80 x 6 cm (33 7/16 x 31 1/2 x 2 3/8 in.)",,Titian,painting,West Building,M-027,West Main Floor Gallery 27,"https://api.nga.gov/iiif/7ea264ca-acab-40e3-834b-aefeacf9c99b/full/!500,500/0/default.jpg"
362,Madonna and Child,1445.0,1450.0,tempera on poplar panel,"overall: 83 x 57 cm (32 11/16 x 22 7/16 in.)
framed: 124.5 x 100.3 x 9.8 cm (49 x 39 1/2 x 3 7/8 in.)",,Domenico Veneziano,painting,West Building,M-004,West Main Floor Gallery 4,"https://api.nga.gov/iiif/2cb1bf0c-859e-4bf2-b1c7-fd27e961597e/full/!500,500/0/default.jpg"
371,Portrait of a Lady in White,1540.0,1540.0,oil on canvas,"overall: 106.4 x 87.6 cm (41 7/8 x 34 1/2 in.)
framed: 142.2 x 115.9 x 8.6 cm (56 x 45 5/8 x 3 3/8 in.)",,Moretto da Brescia,painting,West Building,M-022,West Main Floor Gallery 22,"https://api.nga.gov/iiif/9088cf38-69cb-4041-80e5-5c4372d0303d/full/!500,500/0/default.jpg"
417,"Madonna and Child with Saint Jerome, Saint Bernardino, and Angels",1460.0,1470.0,tempera on panel,"painted surface: 62.5 x 42 cm (24 5/8 x 16 9/16 in.)
overall: 64.8 x 43.8 cm (25 1/2 x 17 1/4 in.)","upper center in Virgin's halo: AVE*GRATIA*PLENA*DO[MINUS TECUM] (Hail, full of grace, the Lord is with thee), from Luke 1:28",Sano di Pietro,painting,West Building,M-008,West Main Floor Gallery 8,"https://api.nga.gov/iiif/2022a08c-1b2a-42e7-9987-1947f61a0c03/full/!500,500/0/default.jpg"
387,Madonna of Humility,1435.0,1440.0,tempera on poplar panel,"overall: 48.4 x 21.2 cm (19 1/16 x 8 3/8 in.)
framed: 62.9 x 25.4 cm (24 3/4 x 10 in.)",,Sassetta,painting,West Building,M-003,West Main Floor Gallery 3,"https://api.nga.gov/iiif/52e1fbca-3b66-40da-9f6c-a8d8de0ba0e5/full/!500,500/0/default.jpg"
